"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102077","Verify the Edit Export Print functionality in ""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:08:56 IST 2025","broken","Fri Aug 08 15:10:38 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","101452","Verify the grid customization functionality after the filters applied.""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:35:54 IST 2025","broken","Fri Aug 08 17:37:36 IST 2025","","Retailer: Subaru of New England Inc","",""
"","104658","Verify the mark sold functionality in ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 15:17:50 IST 2025","broken","Fri Aug 08 15:19:35 IST 2025","","Retailer: Beard Subaru","",""
"","43115","Verify the data in the grid when filter and sort applied.""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 16:43:41 IST 2025","passed","Fri Aug 08 16:44:24 IST 2025","","Retailer: Center Subaru","",""
"","26276","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""On Order"" Tab for Burlington Subaru","chromium","Fri Aug 08 16:50:33 IST 2025","failed","Fri Aug 08 16:50:59 IST 2025","","Retailer: Burlington Subaru","",""
"","39180","Verify the Exported file with all formats when filters and sort were applied..""On Order"" Tab for Secor Subaru","chromium","Fri Aug 08 17:20:34 IST 2025","failed","Fri Aug 08 17:21:13 IST 2025","","Retailer: Secor Subaru","",""
"","31595","Verify Sort functionality after Filters applied.""On Order"" Tab for Burlington Subaru","chromium","Fri Aug 08 16:58:50 IST 2025","failed","Fri Aug 08 16:59:21 IST 2025","","Retailer: Burlington Subaru","",""
"","97967","Verify Sort functionality after Filters applied.""On Order"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:02:12 IST 2025","passed","Fri Aug 08 17:03:50 IST 2025","","Retailer: Patrick Subaru","",""
"","105741","Verify the UI when large stock / Comment is added ""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 15:41:32 IST 2025","broken","Fri Aug 08 15:43:17 IST 2025","","Retailer: Center Subaru","",""
"","49579","Verify VIN Key popup ""On Order"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:47:28 IST 2025","passed","Fri Aug 08 18:48:17 IST 2025","","Retailer: Subaru of New England Inc","",""
"","55255","Verify the mark sold functionality in ""Total Vehicles"" Tab for Profile Subaru","chromium","Fri Aug 08 15:13:17 IST 2025","passed","Fri Aug 08 15:14:13 IST 2025","","Retailer: Profile Subaru","",""
"","42940","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 18:18:41 IST 2025","failed","Fri Aug 08 18:19:24 IST 2025","","Retailer: Center Subaru","",""
"","98335","Verify Sort functionality after Filters applied.""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:00:27 IST 2025","passed","Fri Aug 08 17:02:06 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","104410","Verify the mark sold functionality in ""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 15:19:24 IST 2025","broken","Fri Aug 08 15:21:08 IST 2025","","Retailer: Center Subaru","",""
"","42434","Verify the Search Box functionality in ""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 14:45:48 IST 2025","passed","Fri Aug 08 14:46:30 IST 2025","","Retailer: Beard Subaru","",""
"","76722","Verify Sort functionality after Filters applied.""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 16:55:50 IST 2025","passed","Fri Aug 08 16:57:06 IST 2025","","Retailer: Beard Subaru","",""
"","104129","Verify the Edit Export Print functionality in ""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:53:36 IST 2025","broken","Fri Aug 08 14:55:21 IST 2025","","Retailer: Subaru of New England Inc","",""
"","50492","Verify VIN Key popup ""Total Vehicles"" Tab for Secor Subaru","chromium","Fri Aug 08 18:56:45 IST 2025","passed","Fri Aug 08 18:57:36 IST 2025","","Retailer: Secor Subaru","",""
"","100464","Verify VIN Key popup ""In Transit"" Tab for Mitchell Subaru","chromium","Fri Aug 08 18:49:10 IST 2025","broken","Fri Aug 08 18:50:50 IST 2025","","Retailer: Mitchell Subaru","",""
"","56418","verify the filters displayed ""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 14:30:21 IST 2025","passed","Fri Aug 08 14:31:18 IST 2025","","Retailer: Center Subaru","",""
"","102702","Verify the grid customization functionality after the filters applied.""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 17:39:21 IST 2025","broken","Fri Aug 08 17:41:04 IST 2025","","Retailer: Beard Subaru","",""
"","102659","verify the filters displayed ""In Transit"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:28:19 IST 2025","broken","Fri Aug 08 14:30:01 IST 2025","","Retailer: Mitchell Subaru","",""
"","28137","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""On Order"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 16:24:50 IST 2025","failed","Fri Aug 08 16:25:18 IST 2025","","Retailer: Subaru of Wakefield","",""
"","35433","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 16:50:06 IST 2025","failed","Fri Aug 08 16:50:41 IST 2025","","Retailer: Burlington Subaru","",""
"","54029","Verify the Page Index functionality in ""On Order"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 14:41:49 IST 2025","passed","Fri Aug 08 14:42:43 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","33598","verify the filters displayed ""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 14:31:18 IST 2025","failed","Fri Aug 08 14:31:51 IST 2025","","Retailer: Burlington Subaru","",""
"","42260","Verify the Exported file with all formats when filters and sort were applied..""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:20:55 IST 2025","failed","Fri Aug 08 17:21:37 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","48352","Verify that the trim options displayed are relevant to the selected car model ""Mark as SSLP"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:37:00 IST 2025","passed","Fri Aug 08 15:37:48 IST 2025","","Retailer: Patrick Subaru","",""
"","101986","Verify the printed file when filters and sort were applied. Reynolds Garage and Marine","chromium","Fri Aug 08 19:08:41 IST 2025","broken","Fri Aug 08 19:10:23 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","46776","Verify the Exported file with all formats when filters and sort were applied..""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 17:16:56 IST 2025","passed","Fri Aug 08 17:17:42 IST 2025","","Retailer: Center Subaru","",""
"","56742","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""In Transit"" Tab for Mitchell Subaru","chromium","Fri Aug 08 16:10:12 IST 2025","passed","Fri Aug 08 16:11:09 IST 2025","","Retailer: Mitchell Subaru","",""
"","42889","Verify the tabs displayed in the ""Inventory"" screen. ""Total Vehicles"" Tab for Secor Subaru","chromium","Fri Aug 08 18:43:10 IST 2025","passed","Fri Aug 08 18:43:53 IST 2025","","Retailer: Secor Subaru","",""
"","51238","Verify  the breadcrumb in ""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:16:07 IST 2025","passed","Fri Aug 08 14:16:59 IST 2025","","Retailer: Subaru of New England Inc","",""
"","44989","Verify the Exported file with all formats when filters and sort were applied..""On Order"" Tab for Beard Subaru","chromium","Fri Aug 08 17:16:32 IST 2025","passed","Fri Aug 08 17:17:17 IST 2025","","Retailer: Beard Subaru","",""
"","43682","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 16:51:14 IST 2025","passed","Fri Aug 08 16:51:57 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","103062","Verify the filters from left to right.""On Lot"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 17:27:41 IST 2025","broken","Fri Aug 08 17:29:24 IST 2025","","Retailer: Subaru of Wakefield","",""
"","44383","Verify filters applied are removed when user clicks on ""Clear Filters"".""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 17:06:50 IST 2025","failed","Fri Aug 08 17:07:35 IST 2025","","Retailer: Beard Subaru","",""
"","73128","Verify the mark sold functionality in ""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:24:07 IST 2025","passed","Fri Aug 08 15:25:20 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","53638","Verify that the trim options displayed are relevant to the selected car model ""Mark as SSLP"" Tab for Profile Subaru","chromium","Fri Aug 08 15:31:39 IST 2025","passed","Fri Aug 08 15:32:33 IST 2025","","Retailer: Profile Subaru","",""
"","79827","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Secor Subaru","chromium","Fri Aug 08 18:21:14 IST 2025","passed","Fri Aug 08 18:22:34 IST 2025","","Retailer: Secor Subaru","",""
"","58286","Verify filters applied are removed when user clicks on ""Clear Filters"".""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:03:48 IST 2025","passed","Fri Aug 08 17:04:47 IST 2025","","Retailer: Subaru of New England Inc","",""
"","101762","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 18:00:14 IST 2025","broken","Fri Aug 08 18:01:56 IST 2025","","Retailer: Center Subaru","",""
"","49846","Verify the Pagination. ""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 15:54:13 IST 2025","passed","Fri Aug 08 15:55:03 IST 2025","","Retailer: Profile Subaru","",""
"","103729","Verify that the vehicle count in the filter should match with the grid data.""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 17:57:24 IST 2025","broken","Fri Aug 08 17:59:07 IST 2025","","Retailer: Mitchell Subaru","",""
"","27969","Verify the UI when large stock / Comment is added ""On Lot"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 15:44:30 IST 2025","failed","Fri Aug 08 15:44:58 IST 2025","","Retailer: Subaru of Wakefield","",""
"","41281","Verify the Exported file with all formats when filters and sort were applied..""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 17:16:53 IST 2025","failed","Fri Aug 08 17:17:34 IST 2025","","Retailer: Beard Subaru","",""
"","25179","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 19:12:11 IST 2025","failed","Fri Aug 08 19:12:36 IST 2025","","Retailer: Subaru of Wakefield","",""
"","76983","Verify Print Preview Functionality., ""Buy a Demo"" Tab for Profile Subaru","chromium","Fri Aug 08 19:18:36 IST 2025","failed","Fri Aug 08 19:19:53 IST 2025","","Retailer: Profile Subaru","",""
"","53944","Verify filters applied are removed when user clicks on ""Clear Filters"".""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:03:50 IST 2025","passed","Fri Aug 08 17:04:44 IST 2025","","Retailer: Subaru of New England Inc","",""
"","102517","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 18:05:26 IST 2025","broken","Fri Aug 08 18:07:09 IST 2025","","Retailer: Secor Subaru","",""
"","102489","Verify the Edit Export Print functionality in ""On Lot"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:07:16 IST 2025","broken","Fri Aug 08 15:08:59 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","107461","Verify Sort functionality after Filters applied.""On Order"" Tab for Mitchell Subaru","chromium","Fri Aug 08 13:22:53 IST 2025","broken","Fri Aug 08 13:24:40 IST 2025","","Retailer: Mitchell Subaru","",""
"","55193","Verify filters applied are removed when user clicks on ""Clear Filters"".""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:03:49 IST 2025","passed","Fri Aug 08 17:04:45 IST 2025","","Retailer: Subaru of New England Inc","",""
"","89568","verify the filters displayed ""On Order"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:27:53 IST 2025","passed","Fri Aug 08 14:29:23 IST 2025","","Retailer: Mitchell Subaru","",""
"","49505","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 16:12:24 IST 2025","passed","Fri Aug 08 16:13:13 IST 2025","","Retailer: Center Subaru","",""
"","46377","Verify VIN Key popup ""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 18:53:36 IST 2025","passed","Fri Aug 08 18:54:23 IST 2025","","Retailer: Center Subaru","",""
"","56011","Verify that the ""Search the grid"" function displays results even when filters are applied ""Buy a Demo"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 16:36:47 IST 2025","failed","Fri Aug 08 16:37:43 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","103053","Verify the grid customization functionality after the filters applied.""On Order"" Tab for Mitchell Subaru","chromium","Fri Aug 08 17:38:15 IST 2025","broken","Fri Aug 08 17:39:58 IST 2025","","Retailer: Mitchell Subaru","",""
"","44356","Verify Sorting Functionality in ""In Transit"" Tab for Burlington Subaru","chromium","Fri Aug 08 14:12:34 IST 2025","failed","Fri Aug 08 14:13:18 IST 2025","","Retailer: Burlington Subaru","",""
"","104234","Verify the Edit Export Print functionality in ""On Lot"" Tab for Profile Subaru","chromium","Fri Aug 08 14:54:42 IST 2025","broken","Fri Aug 08 14:56:27 IST 2025","","Retailer: Profile Subaru","",""
"","73638","Verify filters applied are removed when user clicks on ""Clear Filters"".""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:10:33 IST 2025","passed","Fri Aug 08 17:11:47 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","59881","Verify filters applied are removed when user clicks on ""Clear Filters"".""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:11:36 IST 2025","passed","Fri Aug 08 17:12:36 IST 2025","","Retailer: Patrick Subaru","",""
"","29387","Verify the Search Box functionality in ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 14:48:39 IST 2025","failed","Fri Aug 08 14:49:09 IST 2025","","Retailer: Subaru of Wakefield","",""
"","107406","Verify the UI when large stock / Comment is added ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 15:42:26 IST 2025","broken","Fri Aug 08 15:44:13 IST 2025","","Retailer: Center Subaru","",""
"","103495","Verify the filters from right to left.""On Lot"" Tab for Mitchell Subaru","chromium","Fri Aug 08 17:31:11 IST 2025","broken","Fri Aug 08 17:32:55 IST 2025","","Retailer: Mitchell Subaru","",""
"","51494","Verify the mark sold functionality in ""In Transit"" Tab for Mitchell Subaru","chromium","Fri Aug 08 15:15:59 IST 2025","failed","Fri Aug 08 15:16:51 IST 2025","","Retailer: Mitchell Subaru","",""
"","63357","Verify the Pagination functionality with filters and sort applied for rememberence. ""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 18:34:17 IST 2025","passed","Fri Aug 08 18:35:20 IST 2025","","Retailer: Beard Subaru","",""
"","44281","Verify filters applied are removed when user clicks on ""Clear Filters"".""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 17:07:36 IST 2025","failed","Fri Aug 08 17:08:20 IST 2025","","Retailer: Center Subaru","",""
"","49810","Verify the UI when large stock / Comment is added ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:46:45 IST 2025","failed","Fri Aug 08 15:47:35 IST 2025","","Retailer: Patrick Subaru","",""
"","103014","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:53:17 IST 2025","broken","Fri Aug 08 17:55:00 IST 2025","","Retailer: Subaru of New England Inc","",""
"","103755","Verify the Exported file with all formats when filters and sort were applied..""On Order"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:22:29 IST 2025","broken","Fri Aug 08 17:24:13 IST 2025","","Retailer: Patrick Subaru","",""
"","48219","Verify  the breadcrumb in ""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:24:40 IST 2025","passed","Fri Aug 08 14:25:28 IST 2025","","Retailer: Patrick Subaru","",""
